order_id,ecom_customer_id,order_date,order_total,order_status
ORD-130164,EC-11121,2024-08-14T00:00:00Z,348.0,Completed
ORD-130165,EC-11121,2024-11-10T00:00:00Z,189.0,Completed
ORD-130166,EC-11121,2025-03-15T00:00:00Z,617.0,Completed
ORD-130167,EC-11121,2026-06-13T00:00:00Z,219.0,Completed
ORD-130168,EC-11122,2025-05-24T00:00:00Z,299.0,Completed
ORD-130169,EC-11122,2025-05-05T00:00:00Z,159.0,Completed
ORD-130170,EC-11123,2024-12-24T00:00:00Z,189.0,Completed
ORD-130171,EC-11123,2025-07-03T00:00:00Z,189.0,Returned
ORD-130172,EC-11124,2025-01-03T00:00:00Z,189.0,Completed
ORD-130173,EC-11125,2025-12-23T00:00:00Z,159.0,Completed
ORD-130174,EC-11125,2025-01-28T00:00:00Z,508.0,Completed
ORD-130175,EC-11126,2025-02-27T00:00:00Z,887.0,Completed
ORD-130176,EC-11126,2025-07-31T00:00:00Z,189.0,Completed
ORD-130177,EC-11126,2026-04-07T00:00:00Z,488.0,Completed
ORD-130178,EC-11126,2025-05-26T00:00:00Z,349.0,Cancelled
ORD-130179,EC-11126,2026-06-26T00:00:00Z,568.0,Cancelled
ORD-130180,EC-11127,2025-01-20T00:00:00Z,159.0,Completed
ORD-130181,EC-11127,2026-01-30T00:00:00Z,378.0,Completed
ORD-130182,EC-11128,2025-05-23T00:00:00Z,677.0,Completed
ORD-130183,EC-11128,2025-10-31T00:00:00Z,159.0,Completed
ORD-130184,EC-11129,2026-05-10T00:00:00Z,349.0,Cancelled
ORD-130185,EC-11129,2024-09-19T00:00:00Z,189.0,Returned
ORD-130186,EC-11130,2026-07-31T00:00:00Z,299.0,Completed
ORD-130187,EC-11130,2026-02-23T00:00:00Z,318.0,Completed
ORD-130188,EC-11130,2025-07-19T00:00:00Z,159.0,Completed
ORD-130189,EC-11131,2026-04-02T00:00:00Z,189.0,Completed
ORD-130190,EC-11131,2025-08-06T00:00:00Z,219.0,Completed
ORD-130191,EC-11132,2024-09-25T00:00:00Z,538.0,Cancelled
ORD-130192,EC-11132,2024-11-06T00:00:00Z,887.0,Completed
ORD-130193,EC-11133,2026-05-21T00:00:00Z,817.0,Completed
ORD-130194,EC-11133,2025-06-17T00:00:00Z,598.0,Completed
ORD-130195,EC-11133,2026-07-06T00:00:00Z,624.05,Completed
ORD-130196,EC-11133,2025-04-26T00:00:00Z,318.0,Returned
ORD-130197,EC-11134,2026-01-23T00:00:00Z,159.0,Completed
ORD-130198,EC-11134,2026-01-22T00:00:00Z,598.0,Completed
ORD-130199,EC-11134,2024-09-24T00:00:00Z,189.0,Completed
ORD-130200,EC-11134,2026-02-11T00:00:00Z,189.0,Cancelled
ORD-130201,EC-11135,2025-01-04T00:00:00Z,189.0,Completed
ORD-130202,EC-11136,2025-08-27T00:00:00Z,349.0,Cancelled
ORD-130203,EC-11136,2025-08-14T00:00:00Z,508.0,Completed
ORD-130204,EC-11136,2026-05-26T00:00:00Z,349.0,Cancelled
ORD-130205,EC-11137,2024-09-11T00:00:00Z,159.0,Returned
ORD-130206,EC-11138,2025-06-21T00:00:00Z,349.0,Returned
ORD-130207,EC-11139,2024-12-09T00:00:00Z,299.0,Completed
ORD-130208,EC-11139,2025-12-21T00:00:00Z,159.0,Completed
ORD-130209,EC-11139,2025-10-21T00:00:00Z,299.0,Completed
ORD-130210,EC-11140,2025-04-05T00:00:00Z,1016.0,Completed
ORD-130211,EC-11141,2024-09-11T00:00:00Z,348.0,Completed
ORD-130212,EC-11142,2025-06-05T00:00:00Z,219.0,Completed
ORD-130213,EC-11143,2025-04-30T00:00:00Z,349.0,Completed
ORD-130214,EC-11143,2026-01-03T00:00:00Z,378.0,Completed
ORD-130215,EC-11144,2026-06-02T00:00:00Z,698.0,Completed
ORD-130216,EC-11144,2026-03-23T00:00:00Z,1485.0,Completed
ORD-130217,EC-11144,2025-02-26T00:00:00Z,677.0,Completed
ORD-130218,EC-11144,2025-04-09T00:00:00Z,348.0,Completed
ORD-130219,EC-11145,2026-01-26T00:00:00Z,408.0,Completed
ORD-130220,EC-11145,2024-08-07T00:00:00Z,568.0,Completed
ORD-130221,EC-11146,2024-11-20T00:00:00Z,348.0,Completed
ORD-130222,EC-11146,2024-10-24T00:00:00Z,698.0,Completed
ORD-130223,EC-11146,2025-12-21T00:00:00Z,299.0,Completed
ORD-130224,EC-11147,2024-11-07T00:00:00Z,597.0,Cancelled
ORD-130225,EC-11148,2024-08-21T00:00:00Z,568.0,Cancelled
ORD-130226,EC-11148,2024-12-10T00:00:00Z,537.0,Completed
ORD-130227,EC-11148,2026-07-16T00:00:00Z,349.0,Completed
ORD-130228,EC-11148,2025-09-12T00:00:00Z,598.0,Completed
ORD-130229,EC-11149,2025-11-12T00:00:00Z,568.0,Cancelled
ORD-130230,EC-11150,2025-09-07T00:00:00Z,159.0,Completed
ORD-130231,EC-11151,2026-03-09T00:00:00Z,219.0,Completed
ORD-130232,EC-11151,2025-08-06T00:00:00Z,349.0,Returned
ORD-130233,EC-11151,2025-08-08T00:00:00Z,219.0,Completed
ORD-130234,EC-11151,2025-02-25T00:00:00Z,189.0,Completed
ORD-130235,EC-11151,2026-01-18T00:00:00Z,219.0,Completed
ORD-130236,EC-11152,2025-12-09T00:00:00Z,1116.0,Returned
ORD-130237,EC-11152,2025-02-28T00:00:00Z,159.0,Completed
ORD-130238,EC-11152,2026-07-17T00:00:00Z,737.0,Completed
ORD-130239,EC-11153,2024-10-01T00:00:00Z,219.0,Cancelled
ORD-130240,EC-11153,2025-02-02T00:00:00Z,159.0,Completed
ORD-130241,EC-11154,2025-12-04T00:00:00Z,349.0,Completed
ORD-130242,EC-11155,2026-01-28T00:00:00Z,219.0,Completed
ORD-130243,EC-11156,2026-05-01T00:00:00Z,219.0,Completed
ORD-130244,EC-11157,2025-07-05T00:00:00Z,219.0,Completed
ORD-130245,EC-11157,2025-11-27T00:00:00Z,378.0,Completed
ORD-130246,EC-11157,2025-06-17T00:00:00Z,189.0,Cancelled
ORD-130247,EC-11157,2025-09-08T00:00:00Z,189.0,Completed
ORD-130248,EC-11158,2024-11-07T00:00:00Z,947.0,Cancelled
ORD-130249,EC-11159,2025-01-15T00:00:00Z,159.0,Completed
ORD-130250,EC-11160,2025-02-10T00:00:00Z,299.0,Completed
ORD-130251,EC-11160,2025-10-17T00:00:00Z,299.0,Completed
ORD-130252,EC-11161,2025-08-27T00:00:00Z,438.0,Completed
ORD-130253,EC-11161,2024-09-07T00:00:00Z,737.0,Completed
ORD-130254,EC-11161,2025-04-01T00:00:00Z,189.0,Completed
ORD-130255,EC-11161,2025-01-16T00:00:00Z,349.0,Completed
ORD-130256,EC-11162,2025-06-04T00:00:00Z,299.0,Completed
ORD-130257,EC-11162,2025-06-22T00:00:00Z,378.0,Cancelled
ORD-130258,EC-11162,2025-11-17T00:00:00Z,219.0,Completed
ORD-130259,EC-11162,2026-05-04T00:00:00Z,349.0,Completed
ORD-130260,EC-11163,2025-05-04T00:00:00Z,757.0,Completed
ORD-130261,EC-11163,2024-11-05T00:00:00Z,458.0,Completed
ORD-130262,EC-11163,2025-01-30T00:00:00Z,159.0,Completed
ORD-130263,EC-11163,2025-08-20T00:00:00Z,737.0,Completed
ORD-130264,EC-11163,2024-11-12T00:00:00Z,189.0,Completed
ORD-130265,EC-11164,2025-01-12T00:00:00Z,349.0,Completed
ORD-130266,EC-11164,2026-02-13T00:00:00Z,488.0,Completed
ORD-130267,EC-11165,2024-12-30T00:00:00Z,299.0,Completed
ORD-130268,EC-11165,2025-12-23T00:00:00Z,438.0,Completed
ORD-130269,EC-11165,2025-06-24T00:00:00Z,318.0,Completed
ORD-130270,EC-11166,2025-02-03T00:00:00Z,159.0,Completed
ORD-130271,EC-11166,2025-03-12T00:00:00Z,299.0,Completed
ORD-130272,EC-11166,2025-06-27T00:00:00Z,189.0,Completed
ORD-130273,EC-11166,2024-12-08T00:00:00Z,348.0,Completed
ORD-130274,EC-11167,2026-02-13T00:00:00Z,453.32,Completed
ORD-130275,EC-11167,2025-09-11T00:00:00Z,219.0,Cancelled
ORD-130276,EC-11168,2025-11-25T00:00:00Z,219.0,Completed
ORD-130277,EC-11168,2026-02-16T00:00:00Z,598.0,Completed
ORD-130278,EC-11168,2025-09-18T00:00:00Z,538.0,Cancelled
ORD-130279,EC-11169,2026-05-05T00:00:00Z,896.0,Completed
ORD-130280,EC-11169,2025-06-20T00:00:00Z,189.0,Completed
ORD-130281,EC-11169,2026-03-23T00:00:00Z,349.0,Completed
ORD-130282,EC-11170,2024-10-09T00:00:00Z,189.0,Returned
ORD-130283,EC-11170,2026-05-17T00:00:00Z,318.0,Completed
ORD-130284,EC-11170,2025-09-17T00:00:00Z,1296.0,Completed
ORD-130285,EC-11170,2025-04-07T00:00:00Z,189.0,Completed
ORD-130286,EC-11170,2026-07-28T00:00:00Z,567.0,Completed
ORD-130287,EC-11170,2024-10-25T00:00:00Z,598.0,Returned
ORD-130288,EC-11171,2025-11-09T00:00:00Z,488.0,Completed
ORD-130289,EC-11171,2025-08-09T00:00:00Z,648.0,Completed
ORD-130290,EC-11172,2025-06-16T00:00:00Z,538.0,Cancelled
ORD-130291,EC-11172,2026-03-05T00:00:00Z,219.0,Returned
ORD-130292,EC-11173,2025-01-04T00:00:00Z,518.0,Completed
ORD-130293,EC-11173,2025-07-19T00:00:00Z,189.0,Completed
ORD-130294,EC-11174,2024-09-03T00:00:00Z,408.0,Completed
ORD-130295,EC-11174,2025-01-29T00:00:00Z,349.0,Completed
ORD-130296,EC-11175,2024-09-09T00:00:00Z,299.0,Cancelled
ORD-130297,EC-11176,2025-03-29T00:00:00Z,219.0,Completed
ORD-130298,EC-11176,2025-02-03T00:00:00Z,727.0,Completed
ORD-130299,EC-11177,2024-12-15T00:00:00Z,159.0,Completed
ORD-130300,EC-11177,2026-05-21T00:00:00Z,349.0,Completed
ORD-130301,EC-11178,2026-04-10T00:00:00Z,408.0,Completed
ORD-130302,EC-11178,2025-06-01T00:00:00Z,318.0,Completed
ORD-130303,EC-11178,2025-11-13T00:00:00Z,349.0,Completed
ORD-130304,EC-11178,2025-03-24T00:00:00Z,538.0,Completed
ORD-130305,EC-11179,2025-07-02T00:00:00Z,507.0,Returned
ORD-130306,EC-11180,2025-07-13T00:00:00Z,787.0,Cancelled
ORD-130307,EC-11180,2025-04-02T00:00:00Z,878.75,Completed
ORD-130308,EC-11181,2024-12-07T00:00:00Z,897.0,Completed
ORD-130309,EC-11182,2025-11-20T00:00:00Z,349.0,Completed
ORD-130310,EC-11182,2024-08-31T00:00:00Z,219.0,Completed
ORD-130311,EC-11182,2024-11-07T00:00:00Z,378.0,Completed
ORD-130312,EC-11182,2025-04-21T00:00:00Z,757.0,Completed
ORD-130313,EC-11182,2025-07-23T00:00:00Z,189.0,Completed
ORD-130314,EC-11182,2025-04-26T00:00:00Z,518.0,Completed
ORD-130315,EC-11183,2026-01-27T00:00:00Z,299.0,Completed
ORD-130316,EC-11184,2025-10-14T00:00:00Z,458.0,Cancelled
ORD-130317,EC-11184,2025-05-25T00:00:00Z,189.0,Completed
ORD-130318,EC-11185,2026-05-18T00:00:00Z,219.0,Completed
ORD-130319,EC-11186,2026-05-27T00:00:00Z,917.0,Completed
ORD-130320,EC-11186,2025-09-19T00:00:00Z,159.0,Completed
ORD-130321,EC-11186,2025-01-23T00:00:00Z,349.0,Cancelled
ORD-130322,EC-11186,2026-06-28T00:00:00Z,477.0,Completed
ORD-130323,EC-11187,2024-09-28T00:00:00Z,318.0,Completed
ORD-130324,EC-11187,2026-01-10T00:00:00Z,438.0,Completed
ORD-130325,EC-11188,2024-11-14T00:00:00Z,538.0,Completed
ORD-130326,EC-11188,2025-04-29T00:00:00Z,189.0,Completed
ORD-130327,EC-11188,2026-07-25T00:00:00Z,299.0,Completed
ORD-130328,EC-11189,2026-03-14T00:00:00Z,349.0,Completed
ORD-130329,EC-11189,2025-07-24T00:00:00Z,867.0,Completed
ORD-130330,EC-11189,2025-06-16T00:00:00Z,189.0,Cancelled
ORD-130331,EC-11189,2026-02-19T00:00:00Z,219.0,Completed
ORD-130332,EC-11189,2026-04-27T00:00:00Z,648.0,Completed
ORD-130333,EC-11189,2025-10-08T00:00:00Z,568.0,Completed
ORD-130334,EC-11190,2026-06-23T00:00:00Z,299.0,Completed
ORD-130335,EC-11190,2025-06-04T00:00:00Z,348.0,Completed
ORD-130336,EC-11191,2025-10-30T00:00:00Z,567.0,Completed
ORD-130337,EC-11192,2024-11-06T00:00:00Z,537.0,Completed
ORD-130338,EC-11192,2026-03-02T00:00:00Z,299.0,Completed
ORD-130339,EC-11192,2025-10-20T00:00:00Z,926.0,Completed
ORD-130340,EC-11192,2025-11-14T00:00:00Z,378.0,Completed
ORD-130341,EC-11193,2025-09-05T00:00:00Z,342.0,Completed
ORD-130342,EC-11193,2025-07-14T00:00:00Z,518.0,Completed
ORD-130343,EC-11193,2026-02-23T00:00:00Z,649.24,Completed
ORD-130344,EC-11193,2026-01-14T00:00:00Z,537.0,Completed
ORD-130345,EC-11193,2025-08-08T00:00:00Z,349.0,Completed
ORD-130346,EC-11194,2025-04-01T00:00:00Z,886.0,Completed
ORD-130347,EC-11194,2025-05-31T00:00:00Z,189.0,Completed
ORD-130348,EC-11194,2025-04-08T00:00:00Z,219.0,Completed
ORD-130349,EC-11195,2025-12-14T00:00:00Z,408.0,Returned
ORD-130350,EC-11195,2025-12-15T00:00:00Z,568.0,Completed
ORD-130351,EC-11195,2025-07-05T00:00:00Z,219.0,Completed
ORD-130352,EC-11196,2025-12-19T00:00:00Z,299.0,Cancelled
ORD-130353,EC-11196,2025-02-14T00:00:00Z,189.0,Completed
ORD-130354,EC-11196,2025-10-20T00:00:00Z,598.0,Completed
ORD-130355,EC-11197,2026-03-19T00:00:00Z,159.0,Completed
ORD-130356,EC-11197,2025-02-20T00:00:00Z,477.0,Completed
ORD-130357,EC-11198,2025-05-30T00:00:00Z,438.0,Returned
ORD-130358,EC-11199,2024-10-30T00:00:00Z,189.0,Cancelled
ORD-130359,EC-11200,2025-03-14T00:00:00Z,189.0,Completed
ORD-130360,EC-11200,2026-06-24T00:00:00Z,378.0,Completed
ORD-130361,EC-11201,2025-05-25T00:00:00Z,537.0,Completed
ORD-130362,EC-11201,2025-03-27T00:00:00Z,727.0,Completed
ORD-130363,EC-11201,2025-07-13T00:00:00Z,299.0,Completed
ORD-130364,EC-11202,2026-01-06T00:00:00Z,159.0,Cancelled
ORD-130365,EC-11202,2025-06-14T00:00:00Z,159.0,Cancelled
ORD-130366,EC-11202,2025-04-21T00:00:00Z,598.0,Completed
ORD-130367,EC-11203,2026-03-28T00:00:00Z,299.0,Returned
ORD-130368,EC-11204,2025-03-04T00:00:00Z,189.0,Completed
ORD-130369,EC-11204,2024-11-20T00:00:00Z,219.0,Completed
ORD-130370,EC-11204,2025-09-19T00:00:00Z,508.0,Completed
ORD-130371,EC-11205,2025-04-27T00:00:00Z,677.0,Returned
ORD-130372,EC-11205,2025-10-25T00:00:00Z,757.0,Completed
ORD-130373,EC-11206,2025-09-07T00:00:00Z,189.0,Completed
ORD-130374,EC-11206,2025-02-01T00:00:00Z,189.0,Completed
ORD-130375,EC-11206,2025-10-10T00:00:00Z,438.0,Completed
ORD-130376,EC-11207,2025-08-07T00:00:00Z,707.0,Completed
ORD-130377,EC-11208,2024-10-27T00:00:00Z,518.0,Completed
ORD-130378,EC-11209,2025-06-03T00:00:00Z,219.0,Completed
ORD-130379,EC-11210,2025-04-11T00:00:00Z,159.0,Completed
ORD-130380,EC-11210,2024-09-02T00:00:00Z,349.0,Completed
ORD-130381,EC-11210,2026-06-15T00:00:00Z,189.0,Completed
ORD-130382,EC-11211,2024-10-24T00:00:00Z,787.0,Completed
ORD-130383,EC-11211,2024-10-26T00:00:00Z,219.0,Completed
ORD-130384,EC-11211,2025-04-18T00:00:00Z,1296.0,Completed
ORD-130385,EC-11212,2025-12-29T00:00:00Z,219.0,Returned
ORD-130386,EC-11212,2024-08-11T00:00:00Z,458.0,Completed
ORD-130387,EC-11213,2025-03-09T00:00:00Z,159.0,Completed
ORD-130388,EC-11213,2026-05-25T00:00:00Z,189.0,Completed
ORD-130389,EC-11214,2026-01-27T00:00:00Z,189.0,Completed
ORD-130390,EC-11214,2024-10-31T00:00:00Z,887.0,Cancelled
ORD-130391,EC-11214,2025-10-20T00:00:00Z,189.0,Completed
ORD-130392,EC-11215,2026-01-07T00:00:00Z,219.0,Completed
ORD-130393,EC-11215,2024-10-07T00:00:00Z,537.0,Returned
ORD-130394,EC-11215,2024-12-24T00:00:00Z,189.0,Completed
ORD-130395,EC-11215,2025-05-19T00:00:00Z,349.0,Completed
ORD-130396,EC-11215,2025-12-09T00:00:00Z,378.0,Completed
ORD-130397,EC-11215,2025-07-21T00:00:00Z,219.0,Completed
ORD-130398,EC-11216,2025-04-17T00:00:00Z,857.0,Completed
ORD-130399,EC-11217,2026-05-24T00:00:00Z,597.0,Completed
ORD-130400,EC-11218,2026-06-03T00:00:00Z,598.0,Completed
ORD-130401,EC-11219,2024-11-08T00:00:00Z,897.0,Completed
ORD-130402,EC-11220,2025-11-23T00:00:00Z,299.0,Completed
ORD-130403,EC-11220,2026-05-17T00:00:00Z,159.0,Completed
ORD-130404,EC-11220,2025-04-28T00:00:00Z,189.0,Completed
ORD-130405,EC-11220,2026-03-31T00:00:00Z,219.0,Completed
ORD-130406,EC-11221,2025-08-28T00:00:00Z,378.0,Completed
ORD-130407,EC-11222,2025-12-06T00:00:00Z,159.0,Completed
ORD-130408,EC-11222,2025-02-25T00:00:00Z,488.0,Returned
ORD-130409,EC-11222,2025-04-07T00:00:00Z,508.0,Completed
ORD-130410,EC-11223,2026-03-27T00:00:00Z,219.0,Completed
ORD-130411,EC-11223,2026-04-01T00:00:00Z,189.0,Completed
ORD-130412,EC-11223,2025-03-15T00:00:00Z,349.0,Completed
ORD-130413,EC-11223,2025-11-20T00:00:00Z,598.0,Completed
ORD-130414,EC-11224,2025-07-25T00:00:00Z,698.0,Completed
ORD-130415,EC-11224,2026-02-23T00:00:00Z,219.0,Completed
ORD-130416,EC-11225,2024-08-20T00:00:00Z,219.0,Completed
ORD-130417,EC-11226,2025-12-27T00:00:00Z,159.0,Completed
ORD-130418,EC-11227,2025-03-30T00:00:00Z,219.0,Returned
ORD-130419,EC-11228,2025-05-03T00:00:00Z,617.0,Completed
ORD-130420,EC-11229,2024-12-30T00:00:00Z,648.0,Completed
ORD-130421,EC-11229,2024-12-29T00:00:00Z,378.0,Returned
ORD-130422,EC-11229,2025-06-30T00:00:00Z,348.0,Completed
ORD-130423,EC-11230,2025-07-12T00:00:00Z,159.0,Completed
ORD-130424,EC-11230,2024-10-11T00:00:00Z,159.0,Cancelled
ORD-130425,EC-11231,2025-12-05T00:00:00Z,787.0,Completed
ORD-130426,EC-11231,2024-10-27T00:00:00Z,349.0,Completed
ORD-130427,EC-11231,2025-11-10T00:00:00Z,657.0,Completed
ORD-130428,EC-11231,2026-07-03T00:00:00Z,219.0,Completed
ORD-130429,EC-11231,2025-09-26T00:00:00Z,598.0,Completed
ORD-130430,EC-11231,2025-05-07T00:00:00Z,568.0,Completed
ORD-130431,EC-11231,2026-07-19T00:00:00Z,776.0,Completed
ORD-130432,EC-11231,2025-05-14T00:00:00Z,299.0,Completed
ORD-130433,EC-11232,2025-01-25T00:00:00Z,349.0,Completed
ORD-130434,EC-11232,2024-12-05T00:00:00Z,508.86,Returned
ORD-130435,EC-11232,2025-03-06T00:00:00Z,159.0,Cancelled
ORD-130436,EC-11232,2026-05-08T00:00:00Z,394.57,Completed
ORD-130437,EC-11233,2025-08-30T00:00:00Z,253.22,Completed
ORD-130438,EC-11234,2025-11-08T00:00:00Z,349.0,Completed
ORD-130439,EC-11234,2024-12-23T00:00:00Z,219.0,Completed
ORD-130440,EC-11234,2025-02-02T00:00:00Z,598.0,Cancelled
ORD-130441,EC-11234,2024-11-30T00:00:00Z,159.0,Completed
ORD-130442,EC-11235,2026-03-02T00:00:00Z,597.0,Completed
ORD-130443,EC-11236,2024-12-30T00:00:00Z,348.0,Completed
ORD-130444,EC-11237,2025-01-29T00:00:00Z,617.0,Completed
ORD-130445,EC-11237,2026-06-21T00:00:00Z,159.0,Returned
ORD-130446,EC-11237,2025-02-15T00:00:00Z,159.0,Completed
ORD-130447,EC-11237,2025-10-11T00:00:00Z,538.0,Completed
ORD-130448,EC-11238,2025-06-15T00:00:00Z,567.0,Completed
ORD-130449,EC-11238,2025-04-01T00:00:00Z,189.0,Completed
ORD-130450,EC-11239,2024-11-17T00:00:00Z,627.0,Returned
ORD-130451,EC-11240,2025-02-11T00:00:00Z,159.0,Completed
ORD-130452,EC-11240,2024-12-12T00:00:00Z,348.0,Completed
ORD-130453,EC-11240,2025-09-01T00:00:00Z,917.0,Completed
ORD-130454,EC-11240,2026-07-17T00:00:00Z,438.0,Completed
ORD-130455,EC-11240,2024-10-21T00:00:00Z,408.0,Completed
ORD-130456,EC-11241,2025-10-13T00:00:00Z,189.0,Completed
ORD-130457,EC-11242,2025-02-04T00:00:00Z,299.0,Completed
ORD-130458,EC-11242,2024-12-10T00:00:00Z,438.0,Completed
ORD-130459,EC-11243,2026-07-26T00:00:00Z,438.0,Cancelled
ORD-130460,EC-11244,2025-03-10T00:00:00Z,219.0,Completed
ORD-130461,EC-11244,2025-07-19T00:00:00Z,318.0,Cancelled
ORD-130462,EC-11245,2025-07-26T00:00:00Z,508.0,Returned
ORD-130463,EC-11245,2026-04-26T00:00:00Z,568.0,Cancelled
ORD-130464,EC-11245,2024-09-19T00:00:00Z,598.0,Completed
ORD-130465,EC-11246,2025-02-05T00:00:00Z,349.0,Completed
ORD-130466,EC-11246,2025-05-27T00:00:00Z,349.0,Completed
ORD-130467,EC-11247,2025-07-14T00:00:00Z,698.0,Completed
ORD-130468,EC-11247,2026-01-22T00:00:00Z,159.0,Completed
ORD-130469,EC-11247,2026-07-01T00:00:00Z,458.0,Completed
ORD-130470,EC-11248,2025-12-10T00:00:00Z,159.0,Cancelled
ORD-130471,EC-11248,2025-02-23T00:00:00Z,378.0,Completed
ORD-130472,EC-11248,2026-02-17T00:00:00Z,538.0,Completed
ORD-130473,EC-11248,2024-11-30T00:00:00Z,537.0,Completed
ORD-130474,EC-11248,2025-07-05T00:00:00Z,458.0,Returned
ORD-130475,EC-11248,2026-06-29T00:00:00Z,807.0,Completed
ORD-130476,EC-11248,2025-07-15T00:00:00Z,159.0,Completed
ORD-130477,EC-11249,2024-11-10T00:00:00Z,677.0,Completed
ORD-130478,EC-11249,2024-09-28T00:00:00Z,189.0,Completed
ORD-130479,EC-11249,2025-10-26T00:00:00Z,697.0,Completed
ORD-130480,EC-11249,2026-06-13T00:00:00Z,438.0,Returned
ORD-130481,EC-11250,2024-10-01T00:00:00Z,299.0,Completed
ORD-130482,EC-11250,2025-04-27T00:00:00Z,349.0,Completed
ORD-130483,EC-11250,2024-08-01T00:00:00Z,219.0,Completed
ORD-130484,EC-11250,2025-04-28T00:00:00Z,458.0,Completed
ORD-130485,EC-11250,2026-01-06T00:00:00Z,598.0,Completed
ORD-130486,EC-11251,2026-01-19T00:00:00Z,458.0,Completed
ORD-130487,EC-11251,2026-05-04T00:00:00Z,947.0,Completed
ORD-130488,EC-11251,2025-11-22T00:00:00Z,508.0,Completed
ORD-130489,EC-11252,2025-10-07T00:00:00Z,318.0,Completed
ORD-130490,EC-11252,2026-02-20T00:00:00Z,349.0,Completed
ORD-130491,EC-11253,2025-10-12T00:00:00Z,159.0,Cancelled
ORD-130492,EC-11254,2025-04-16T00:00:00Z,318.0,Cancelled
ORD-130493,EC-11255,2025-02-20T00:00:00Z,378.0,Completed
ORD-130494,EC-11255,2024-09-10T00:00:00Z,917.0,Completed
ORD-130495,EC-11255,2025-06-25T00:00:00Z,598.0,Completed
ORD-130496,EC-11255,2026-05-09T00:00:00Z,159.0,Completed
ORD-130497,EC-11255,2025-02-13T00:00:00Z,378.0,Completed
ORD-130498,EC-11255,2024-09-19T00:00:00Z,817.0,Completed
ORD-130499,EC-11256,2025-05-06T00:00:00Z,159.0,Completed
ORD-130500,EC-11256,2026-02-28T00:00:00Z,299.0,Completed
ORD-130501,EC-11256,2024-09-25T00:00:00Z,438.0,Completed
ORD-130502,EC-11256,2025-02-01T00:00:00Z,627.0,Completed
ORD-130503,EC-11256,2026-04-15T00:00:00Z,568.0,Completed
ORD-130504,EC-11256,2026-01-20T00:00:00Z,408.0,Completed
ORD-130505,EC-11256,2025-04-12T00:00:00Z,538.0,Completed
ORD-130506,EC-11256,2024-11-17T00:00:00Z,189.0,Completed
ORD-130507,EC-11257,2024-11-25T00:00:00Z,677.0,Completed
ORD-130508,EC-11257,2024-08-10T00:00:00Z,537.0,Completed
ORD-130509,EC-11258,2026-07-21T00:00:00Z,378.0,Completed
ORD-130510,EC-11258,2024-08-16T00:00:00Z,438.0,Completed
ORD-130511,EC-11259,2024-08-26T00:00:00Z,438.0,Returned
ORD-130512,EC-11259,2025-02-04T00:00:00Z,219.0,Completed
ORD-130513,EC-11260,2026-06-01T00:00:00Z,299.0,Cancelled
ORD-130514,EC-11261,2026-05-30T00:00:00Z,438.0,Completed
ORD-130515,EC-11262,2025-11-11T00:00:00Z,477.0,Completed
ORD-130516,EC-11262,2024-09-08T00:00:00Z,189.0,Completed
ORD-130517,EC-11262,2026-04-13T00:00:00Z,299.0,Completed
ORD-130518,EC-11262,2026-05-22T00:00:00Z,349.0,Completed
ORD-130519,EC-11263,2024-08-27T00:00:00Z,648.0,Completed
ORD-130520,EC-11264,2026-01-29T00:00:00Z,518.0,Completed
ORD-130521,EC-11264,2025-07-19T00:00:00Z,807.0,Completed
ORD-130522,EC-11265,2024-09-28T00:00:00Z,857.0,Completed
ORD-130523,EC-11265,2025-03-14T00:00:00Z,508.0,Completed
ORD-130524,EC-11265,2024-12-07T00:00:00Z,299.0,Completed
ORD-130525,EC-11265,2024-09-18T00:00:00Z,378.0,Returned
ORD-130526,EC-11265,2025-11-12T00:00:00Z,1016.0,Completed
ORD-130527,EC-11265,2025-06-23T00:00:00Z,507.0,Completed
ORD-130528,EC-11266,2025-01-25T00:00:00Z,299.0,Completed
ORD-130529,EC-11266,2026-07-31T00:00:00Z,189.0,Completed
ORD-130530,EC-11266,2025-04-18T00:00:00Z,787.0,Completed
ORD-130531,EC-11266,2026-05-31T00:00:00Z,349.0,Completed
ORD-130532,EC-11267,2026-05-13T00:00:00Z,597.0,Completed
ORD-130533,EC-11267,2025-06-20T00:00:00Z,189.0,Completed
ORD-130534,EC-11267,2026-05-30T00:00:00Z,349.0,Completed
ORD-130535,EC-11267,2026-06-16T00:00:00Z,318.0,Completed
ORD-130536,EC-11268,2026-02-12T00:00:00Z,648.0,Completed
ORD-130537,EC-11268,2025-07-15T00:00:00Z,189.0,Completed
ORD-130538,EC-11268,2026-01-20T00:00:00Z,318.0,Completed
ORD-130539,EC-11268,2024-12-29T00:00:00Z,159.0,Completed
ORD-130540,EC-11268,2024-12-30T00:00:00Z,458.0,Completed
ORD-130541,EC-11268,2026-03-13T00:00:00Z,378.0,Completed
ORD-130542,EC-11268,2024-08-05T00:00:00Z,318.0,Completed
ORD-130543,EC-11268,2025-11-16T00:00:00Z,318.0,Cancelled
ORD-130544,EC-11269,2025-12-17T00:00:00Z,348.0,Completed
ORD-130545,EC-11270,2025-08-30T00:00:00Z,378.0,Completed
ORD-130546,EC-11271,2025-10-31T00:00:00Z,349.0,Completed
ORD-130547,EC-11271,2025-06-22T00:00:00Z,299.0,Completed
ORD-130548,EC-11271,2024-10-28T00:00:00Z,299.0,Returned
